Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,TownePlace Suites by Marriott,1250 Sams Street,,Cookeville,TN,38506,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.133207,-85.506657,2021-11-30,95381,2021-11-30 22:55:12 UTC,,,,2018-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Barboro Flats - Gayoso Garage,100 Gayoso Ave,,Memphis,TN,38103,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.142218,-90.053864,2021-11-30,95440,2021-11-30 22:55:12 UTC,,,,2016-05-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,City of Franklin - 2nd Ave,109 2nd Ave South,,Franklin,TN,37064,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.9256575,-86.8674099,2021-11-30,95453,2021-11-30 22:55:12 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,City of Franklin - 4th Ave,115 4th Avenue South,,Franklin,TN,37064,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.9241797,-86.8699657,2021-11-30,95454,2021-11-30 22:55:12 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Brentwood City Hall,5211 Maryland Way,,Brentwood,TN,37027,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.0344726,-86.8051565,2021-11-30,95461,2021-11-30 22:55:12 UTC,,,,2012-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Midtown Cafe,102 19th Avenue S,,Nashville,TN,37203,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.151923,-86.79686,2021-11-30,95484,2021-11-30 22:55:12 UTC,,,,2014-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Integra Hills Preserve,9100 Integra Preserve Court,,Ooltewah,TN,37363,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.0663,-85.0745,2021-11-30,95497,2021-11-30 22:55:12 UTC,,,,2016-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,StoneCrest Medical Center,200 StoneCrest Blvd,,Smyrna,TN,37167,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,35.9751026,-86.5668968,2021-11-30,95533,2021-11-30 22:55:12 UTC,,,,2012-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Commodore Hotel Linden,114 E. Main Street,,Linden,TN,37096,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.616609,-87.838277,2021-11-30,95649,2021-11-30 22:55:12 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Crowne Plaza,401 W Summit Hill Dr,,Knoxville,TN,37902,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.966782,-83.920606,2021-11-30,95746,2021-11-30 22:55:12 UTC,,,,2011-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Pellissippi State (Magnolia Ave),1610 E Magnolia Ave,,Knoxville,TN,37917,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.977993,-83.907603,2021-11-30,95772,2021-11-30 22:55:12 UTC,,,,2011-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Lipscomb University,One University park Drive,,Nashville,TN,37204,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.105597,-86.798058,2021-11-30,95818,2021-11-30 22:55:12 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Senior Center,670 Coles Ferry Pike,,Lebanon,TN,37087,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.218535,-86.297284,2021-11-30,95861,2021-11-30 22:55:12 UTC,,,,2012-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Civic Center,210 Albert Gallatin Avenue,,Gallatin,TN,37066,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.404584,-86.443991,2021-11-30,95874,2021-11-30 22:55:12 UTC,,,,2012-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Amerigo (Brentwood),1656 Westgate CIR,,Brentwood,TN,37027,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.966575,-86.804067,2021-11-30,95924,2021-11-30 22:55:12 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Cheatham County Courthouse,100 Public Square,,Ashland City,TN,37015,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.27475,-87.063513,2021-11-30,95941,2021-11-30 22:55:12 UTC,,,,2012-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Don Fox Park,538 West Baddour Parkway,,Lebanon,TN,37087,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,36.218642,-86.313528,2021-11-30,95960,2021-11-30 22:55:12 UTC,,,,2013-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Pellissippi State,10915 Hardin Valley Road,,Knoxville,TN,37932,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.94657,-84.164617,2021-11-30,95978,2021-11-30 22:55:12 UTC,,,,2011-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Pellissippi State (Blount County Campus),2731 W. Lamar Alexander Hwy,,Friendsville,TN,37737,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.755076,-84.072247,2021-11-30,96093,2021-11-30 22:55:12 UTC,,,,2012-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Fairfield Inn & Suites Kodak,3620 Outdoor Sportsman Place,,Kodak,TN,37764,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.985804,-83.610977,2021-11-30,96156,2021-11-30 22:55:12 UTC,,,,2015-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,DDC Dowell Springs,1311 Dowell Springs Blvd,"Gastrointestinal Associates Endoscopy 
Center
",Knoxville,TN,37919,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.946068,-84.022774,2021-11-30,96183,2021-11-30 22:55:12 UTC,,,,2017-05-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,IKEA - Memphis,7900 IKEA Way,,Memphis,TN,38016,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,35.189322,-89.799274,2021-11-30,96284,2021-11-30 22:55:12 UTC,,,,2017-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per minute,,,,,,,,,,
ELEC,Cross Park Realty Partners LLC,9111 Cross Park Dr,,Knoxville,TN,37923,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,35.92301,-84.08731,2021-11-30,96322,2021-11-30 22:55:12 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Riverfront Garage,35 Monroe Ave,"Paid Public Parking. Enter via. S Front 
Street. Ground Level Charging.
",Memphis,TN,38103,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.144379,-90.054791,2021-11-30,96342,2021-11-30 22:55:12 UTC,,,,2016-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Criminal Justice Center,245 Washington Ave,"Paid Parking - Garage for Jury Duty and 
Court visits, located on the first 
floor, midway on the left.
",Memphis,TN,38103,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.147539,-90.046249,2021-11-30,96344,2021-11-30 22:55:12 UTC,,,,2016-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Hilton Garden Inn Chattanooga,2343 Shallowford Village Dr.,,Chattanooga,TN,37421,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.045076,-85.156036,2021-11-30,96356,2021-11-30 22:55:12 UTC,,,,2011-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Brentwood Library,8109 Concord Road,,Brentwood,TN,37027,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.994624,-86.788326,2021-11-30,96359,2021-11-30 22:55:12 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Maury Regional Medical Center,1224 Trotwood Ave,,Columbia,TN,38401,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.606597,-87.067605,2021-11-30,96368,2021-11-30 22:55:12 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Peartree Village,210 Franklin Rd,,Brentwood,TN,37027,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.032111,-86.787826,2021-11-30,96369,2021-11-30 22:55:12 UTC,,,,2014-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Three Rivers Market,1100 N Central Street,,Knoxville,TN,37917,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.981352,-83.928208,2021-11-30,96371,2021-11-30 22:55:12 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Shoppers Garage,85 N Front St,,Memphis,TN,38103,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.147834,-90.0532075,2021-11-30,96459,2021-11-30 22:55:12 UTC,,,,2012-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,La Quinta Inn & Suites Lebanon,140 Dixie Ave,,Lebanon,TN,37090,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.180826,-86.30188,2021-11-30,96463,2021-11-30 22:55:12 UTC,,,,2014-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Springhill Suites Pigeon Forge,120 Christmas Tree Lane,,Pigeon Forge,TN,37863,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.808857,-83.575849,2021-11-30,96527,2021-11-30 22:55:12 UTC,,,,2014-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Holiday Inn Express Alcoa,130 Associates Blvd,,Alcoa,TN,37701,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.783947,-83.988546,2021-11-30,96528,2021-11-30 22:55:12 UTC,,,,2014-12-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,La Quinta Alcoa,126 Cusick Rd,,Alcoa,TN,37701,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.811537,-83.982389,2021-11-30,96531,2021-11-30 22:55:12 UTC,,,,2014-12-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Holiday Inn Cedar Bluff,9134 Executive Park Drive,,Knoxville,TN,37923,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.919789,-84.088552,2021-11-30,96532,2021-11-30 22:55:12 UTC,,,,2014-11-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Holiday Inn Express Kodak,3526 Outdoor World Drive,,Kodak,TN,37764,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.984378,-83.613235,2021-11-30,96533,2021-11-30 22:55:12 UTC,,,,2014-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Bennett's Bar-B-Que,714 River Road,,Gatlinburg,TN,37738,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.7089,-83.522497,2021-11-30,96609,2021-11-30 22:55:12 UTC,,,,2011-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Bennett's Bar-B-Que,2910 Parkway,,Pigeon Forge,TN,37863,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.796692,-83.566272,2021-11-30,96613,2021-11-30 22:55:12 UTC,,,,2011-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,WHOLE FOODS MKT FRANKLIN 01,4089 Mallory Ln,,Franklin,TN,37067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.934861,-86.824692,2021-12-01,97067,2021-12-01 00:30:49 UTC,,,,2018-05-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Integra Hills (Location 1),9198 Integra Hills Lane,,Ooltewah,TN,37363,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.066943,-85.074911,2021-11-30,100238,2021-11-30 22:55:12 UTC,,,,2018-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Integra Hills (Location 2),9198 Integra Hills Lane,,Ooltewah,TN,37363,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.068252,-85.073931,2021-11-30,100239,2021-11-30 22:55:12 UTC,,,,2018-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,McMinnville Electric System - Main Building,200 W Morford St,,McMinnville,TN,37110,,931-473-3144,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,35.682623,-85.774901,2021-01-14,100324,2021-03-11 23:22:17 UTC,T,,,2018-03-01,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,,
CNG,Knoxville Utilities Board,1820 3rd Creek Rd,,Knoxville,TN,37921,,,E,,Private,,,,Q,3600,,,,,,,200-8,35.966518,-83.991825,2021-10-12,100444,2021-10-12 12:58:36 UTC,T,,,2017-01-15,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,2,NONE,,,,,,,,,,Q,3600,HD,,,
ELEC,City of Kingsport - Fleet Maintenance,635 Industry Dr,,Kingsport,TN,37660,,,E,,Private,For fleet use only,,,,,,1,,,Non-Networked,,200-8,36.547698,-82.573355,2021-01-14,100477,2021-11-12 00:16:34 UTC,LG,,,2016-01-01,,,,,J1772,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
ELEC,City of Kingsport - Water Sewer Department,1213 Konnarock R,,Kingsport,TN,37660,,,E,,Private,For fleet use only,,,,,,1,,,Non-Networked,,200-9,36.522178,-82.528577,2021-01-14,100478,2021-09-02 20:54:05 UTC,LG,,,2016-01-01,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,
ELEC,The Pinnacle - Tesla Supercharger,416 Pinnacle Parkway,,Bristol,TN,37620,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,36.59171,-82.261227,2021-10-11,102414,2021-11-04 18:37:47 UTC,P,,,2017-09-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Chattanooga Airport (CHA) - Tesla Supercharger,1001 Airport Road,,Chattanooga,TN,37421,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-8,35.038644,-85.19593,2021-10-11,102415,2021-11-04 18:37:47 UTC,P,,,2014-09-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Jackson Plaza - Tesla Supercharger,377 West Jackson Street,,Cookeville,TN,38501,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,36.155817,-85.515186,2021-10-11,102416,2021-11-04 18:37:47 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Holiday Inn Express & Suites - Tesla Supercharger,100 Barzani Blvd,,Dickson,TN,37055,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,36.018436,-87.333018,2021-10-11,102417,2021-11-04 18:37:47 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Casey Jones Village - Tesla Supercharger,56 Casey Jones Lane,,Jackson,TN,38305,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,35.66042,-88.855619,2021-10-11,102418,2021-11-04 18:37:47 UTC,P,,,2016-12-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Pavilion of Turkey Creek - Tesla Supercharger,10936 Parkside Dr,,Knoxville,TN,37934,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,35.901319,-84.149634,2021-10-11,102419,2021-11-04 18:37:47 UTC,P,,,2015-04-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Dunkin Donuts - Tesla Supercharger,2224 Hillsboro Blvd.,,Manchester,TN,37355,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,200-9,35.458629,-86.057393,2021-10-11,102420,2021-11-04 18:37:47 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
